100801 2.46936  -54.0909
100901 2.4406  -54.0979
101001 2.48701  -54.0798
101101 2.45323  -54.0738
101201 2.42291  -54.07
101301 2.42553  -54.0614
101401 2.40111  -54.0367
101501 2.39664  -54.048
101601 2.4048  -54.0671
101701 2.4138  -54.0481
101801 2.43202  -54.0426
101901 2.47156  -54.0598
102001 2.41741  -54.0787
102101 2.41106  -54.0813
102201 2.40614  -54.0828
102301 2.3706  -54.0603
102401 2.43703  -54.0881
102501 2.40824  -54.1127
102601 2.47785  -54.1249
102701 2.47417  -54.1291
102801 2.49677  -54.153
102901 2.45761  -54.1393
103001 2.5117  -54.1331
103101 2.47898  -54.1017
103201 2.44498  -54.0517
103301 2.48907  -54.0782
103401 2.47839  -54.1032
103501 2.43562  -54.0738
103601 2.4478  -54.0757
103701 2.46266  -54.1029
103801 2.45367  -54.1104
103901 2.46021  -54.1378
104001 2.49863  -54.1519
104101 2.45687  -54.1504
104201 2.43518  -54.1676
104301 2.47836  -54.1617
104401 2.4667  -54.1458
104501 2.45158  -54.1131
104601 2.46465  -54.1436
104701 2.44459  -54.1678
104801 2.41466  -54.1697
104901 2.41784  -54.144
105001 2.41454  -54.1626
105101 2.40642  -54.1591
105201 2.40914  -54.1555
105301 2.42489  -54.164
105401 2.38457  -54.1632
105501 2.41205  -54.2204
105601 2.40493  -54.2079
105701 2.40687  -54.2317
105801 2.42205  -54.2239
105901 2.43683  -54.2131
106001 2.40639  -54.1889
106101 2.38564  -54.1438
106201 2.41544  -54.1628
106301 2.4255  -54.2154
106401 2.43189  -54.2071
106501 2.42846  -54.2021
106601 2.44775  -54.1879
106701 2.49176  -54.174
106801 2.46685  -54.1887
106901 2.45892  -54.2231
107001 2.44436  -54.2708
107101 2.44811  -54.2135
107201 2.45959  -54.2117
107301 2.49459  -54.2325
107401 2.46644  -54.265
107501 2.43629  -54.2645
107601 2.49035  -54.2628
107701 2.5169  -54.2703
107801 2.48527  -54.2683
107901 2.47233  -54.2699
108001 2.48265  -54.2365
108101 2.4849  -54.1966
108201 2.48362  -54.1851
108301 2.45847  -54.1833
108401 2.4614  -54.1869
108501 2.47794  -54.1539
108601 2.47603  -54.1237
108701 2.4963  -54.1308
108801 2.4505  -54.1131
108901 2.44096  -54.1148
109001 2.45684  -54.1264
109101 2.46223  -54.1414
109201 2.51476  -54.1221
109301 2.50609  -54.0907
109401 2.50836  -54.1162
109501 2.41998  -54.1493
109601 2.42792  -54.1643
109701 2.47692  -54.1521
109801 2.45397  -54.1897
109901 2.44967  -54.1867
110001 2.44385  -54.198
110101 2.45361  -54.203
110201 2.45373  -54.1859
110301 2.50711  -54.2173
110401 2.50652  -54.2031
110501 2.47398  -54.2067
110601 2.50841  -54.2792
110701 2.50463  -54.2626
110801 2.4962  -54.2208
110901 2.48881  -54.186
111001 2.48048  -54.1682
111101 2.45094  -54.1289
111201 2.50677  -54.1476
111301 2.51509  -54.1565
111401 2.52311  -54.1743
111501 2.43102  -54.1735
111601 2.47203  -54.1758
111701 2.49811  -54.2198
111801 2.50531  -54.204
111901 2.52766  -54.2214
112001 2.52101  -54.1843
112101 2.53772  -54.1884
112201 2.50033  -54.2062
112301 2.49739  -54.2167
112401 2.51413  -54.2661
112501 2.51506  -54.2917
112601 2.5356  -54.3167
112701 2.52108  -54.2998
112801 2.48959  -54.2962
112901 2.5434  -54.3242
113001 2.54433  -54.2794
113101 2.47216  -54.2453
113201 2.54114  -54.3224
113301 2.51946  -54.3174
113401 2.53012  -54.3363
113501 2.5428  -54.3456
113601 2.48188  -54.3306
113701 2.5301  -54.3224
113801 2.53387  -54.301
113901 2.49049  -54.2748
114001 2.52326  -54.2922
114101 2.52034  -54.2969
114201 2.56722  -54.3141
114301 2.55939  -54.3316
114401 2.54001  -54.3094
114501 2.52908  -54.3029
114601 2.52819  -54.3149
114701 2.54736  -54.3335
114801 2.5852  -54.3033
114901 2.57938  -54.2897
115001 2.52099  -54.3105
115101 2.52498  -54.2918
115201 2.53653  -54.2988
115301 2.53627  -54.317
115401 2.52153  -54.3194
115501 2.52048  -54.3368
115601 2.54003  -54.3759
115701 2.54029  -54.3771
115801 2.55302  -54.382
115901 2.55031  -54.3848
116001 2.49817  -54.3124
116101 2.50488  -54.2906
116201 2.5069  -54.2746
116301 2.52408  -54.2863
116401 2.51081  -54.2916
116501 2.51359  -54.2996
116601 2.50282  -54.2773
116701 2.5194  -54.2958
116801 2.49474  -54.2782
116901 2.5239  -54.284
117001 2.47411  -54.2724
117101 2.49356  -54.2399
117201 2.47376  -54.2189
117301 2.4779  -54.2745
117401 2.47453  -54.2893
117501 2.41961  -54.2599
117601 2.49607  -54.2737
117701 2.50165  -54.3023
117801 2.49539  -54.2967
117901 2.45109  -54.3185
118001 2.51583  -54.3111
118101 2.50713  -54.3092
118201 2.47498  -54.2977
118301 2.46055  -54.314
118401 2.47065  -54.274
118501 2.49955  -54.2644
118601 2.52958  -54.2732
118701 2.50988  -54.2868
118801 2.48472  -54.3327
118901 2.50561  -54.3561
119001 2.50693  -54.3449
119101 2.47694  -54.3566
119201 2.44997  -54.3474
119301 2.4865  -54.3676
119401 2.51073  -54.382
119501 2.51353  -54.4014
119601 2.50265  -54.3724
119701 2.51963  -54.3789
119801 2.49109  -54.3287
119901 2.54338  -54.3213
120001 2.51846  -54.3816
120101 2.54812  -54.3758
120201 2.49889  -54.3792
120301 2.44056  -54.3719
120401 2.47935  -54.3996
120501 2.50726  -54.4042
120601 2.46957  -54.3999
120701 2.51134  -54.415
120801 2.51112  -54.3917
120901 2.45592  -54.3497
121001 2.46885  -54.3368
121101 2.50142  -54.3324
121201 2.50184  -54.3991
121301 2.50094  -54.4352
121401 2.49472  -54.383
121501 2.52652  -54.4099
121601 2.50197  -54.4117
121701 2.47778  -54.4023
121801 2.5032  -54.3907
121901 2.47561  -54.3932
122001 2.48965  -54.3744
122101 2.51133  -54.4049
122201 2.47632  -54.4018
122301 2.5376  -54.4053
122401 2.51288  -54.339
122501 2.53296  -54.3486
122601 2.54963  -54.3667
122701 2.53552  -54.3622
122801 2.54768  -54.3354
122901 2.50507  -54.3487
123001 2.51551  -54.3369
123101 2.53216  -54.3435
123201 2.5396  -54.3509
123301 2.51183  -54.3447
123401 2.48241  -54.3167
123501 2.50448  -54.3026
123601 2.51187  -54.301
123701 2.53465  -54.2881
123801 2.47942  -54.3395
123901 2.51784  -54.3633
124001 2.54486  -54.3455
124101 2.53106  -54.3406
124201 2.47571  -54.2938
124301 2.52998  -54.2834
124401 2.50563  -54.3235
124501 2.51508  -54.3499
124601 2.48732  -54.3389
124701 2.52733  -54.3494
124801 2.52123  -54.3614
124901 2.53038  -54.3578
125001 2.53744  -54.3384
125101 2.55335  -54.339
125201 2.52967  -54.3451
125301 2.568  -54.3417
125401 2.52881  -54.3675
125501 2.55655  -54.3504
125601 2.56065  -54.3757
125701 2.5685  -54.3499
125801 2.53444  -54.3639
125901 2.52535  -54.3153
126001 2.54667  -54.3212
126101 2.51658  -54.3508
126201 2.52915  -54.3439
126301 2.52005  -54.3345
126401 2.49041  -54.381
126501 2.5235  -54.4154
126601 2.51627  -54.4099
126701 2.52531  -54.4086
126801 2.53478  -54.3823
126901 2.54858  -54.4256
127001 2.54885  -54.3918
127101 2.50979  -54.4316
127201 2.46923  -54.4012
127301 2.54237  -54.4153
127401 2.51142  -54.4223
127501 2.48897  -54.4158
127601 2.53259  -54.4452
127701 2.49724  -54.4172
127801 2.475  -54.3981
127901 2.51375  -54.4142
128001 2.53665  -54.4123
128101 2.5342  -54.4258
128201 2.5288  -54.4107
128301 2.54328  -54.4012
128401 2.54933  -54.3346
128501 2.5524  -54.3145
128601 2.55737  -54.3673
128701 2.54178  -54.364
128801 2.51927  -54.392
128901 2.51569  -54.4031
129001 2.51019  -54.4047
129101 2.47012  -54.3544
129201 2.48859  -54.3633
129301 2.51792  -54.3545
129401 2.49464  -54.3443
129501 2.49891  -54.3117
129601 2.45734  -54.2612
129701 2.45643  -54.2443
129801 2.50644  -54.2427
129901 2.49366  -54.2768
130001 2.49384  -54.2883
130101 2.47768  -54.3438
130201 2.50582  -54.3355
130301 2.49456  -54.3308
130401 2.47252  -54.3337
130501 2.50572  -54.35
130601 2.4693  -54.3834
130701 2.49645  -54.3896
130801 2.45104  -54.385
130901 2.48326  -54.3955
131001 2.4833  -54.4026
131101 2.46625  -54.3677
131201 2.44496  -54.3637
131301 2.50039  -54.3632
131401 2.51338  -54.4
131501 2.49386  -54.4216
131601 2.53029  -54.3903
131701 2.49244  -54.3965
131801 2.50922  -54.4013
131901 2.50194  -54.3899
132001 2.48291  -54.3677
132101 2.4788  -54.3907
132201 2.49052  -54.3727
132301 2.53048  -54.451
132401 2.46924  -54.4391
132501 2.53536  -54.4858
132601 2.50516  -54.4915
132701 2.53247  -54.4998
132801 2.53774  -54.4789
132901 2.5415  -54.4755
133001 2.52883  -54.5026
133101 2.49184  -54.4763
133201 2.52368  -54.4811
133301 2.5453  -54.515
133401 2.51378  -54.4919
133501 2.52995  -54.4996
133601 2.51623  -54.4872
133701 2.54867  -54.4628
133801 2.54996  -54.4676
133901 2.50385  -54.4768
134001 2.54975  -54.5197
134101 2.52457  -54.5029
134201 2.52099  -54.5251
134301 2.53348  -54.5333
134401 2.5692  -54.5501
134501 2.56176  -54.5562
134601 2.55394  -54.514
134701 2.56826  -54.5253
134801 2.52553  -54.5217
134901 2.52349  -54.526
135001 2.56557  -54.5191
135101 2.5508  -54.5254
135201 2.5399  -54.5124
135301 2.56902  -54.5241
135401 2.58039  -54.536
135501 2.54474  -54.5228
135601 2.54121  -54.5254
135701 2.56479  -54.5096
135801 2.56519  -54.4981
135901 2.55107  -54.4937
136001 2.58253  -54.4926
136101 2.59049  -54.5135
136201 2.53964  -54.4796
136301 2.58016  -54.4795
136401 2.59059  -54.4582
136501 2.56058  -54.5234
136601 2.52576  -54.5258
136701 2.53886  -54.5221
136801 2.58998  -54.4928
136901 2.55391  -54.5226
137001 2.56237  -54.5342
137101 2.53045  -54.5539
137201 2.54684  -54.5641
137301 2.57238  -54.5733
137401 2.56973  -54.566
137501 2.55866  -54.5792
137601 2.5442  -54.5881
137701 2.53533  -54.5835
137801 2.55276  -54.6258
137901 2.54857  -54.6246
138001 2.56337  -54.599
138101 2.56832  -54.6244
138201 2.51386  -54.6261
138301 2.54493  -54.6395
138401 2.51591  -54.6241
138501 2.52511  -54.5953
138601 2.54649  -54.5887
138701 2.54607  -54.5523
138801 2.55939  -54.5565
138901 2.52799  -54.5172
139001 2.49942  -54.519
139101 2.48965  -54.5918
139201 2.51269  -54.5821
139301 2.50493  -54.5859
139401 2.49069  -54.569
139501 2.49749  -54.6037
139601 2.53101  -54.5875
139701 2.4976  -54.5687
139801 2.52079  -54.575
139901 2.52584  -54.603
140001 2.49147  -54.5972
140101 2.48971  -54.5599
140201 2.534  -54.5823
140301 2.50007  -54.5966
140401 2.48764  -54.583
140501 2.46933  -54.5621
140601 2.49634  -54.5367
140701 2.49781  -54.5297
140801 2.47362  -54.5711
140901 2.50025  -54.5927
141001 2.50347  -54.614
141101 2.51846  -54.6597
141201 2.52921  -54.6618
141301 2.51549  -54.6319
141401 2.52172  -54.5831
141501 2.53431  -54.5865
141601 2.51165  -54.5912
141701 2.53037  -54.5762
141801 2.50952  -54.5901
141901 2.48981  -54.5748
142001 2.49055  -54.5926
142101 2.47387  -54.5716
142201 2.48057  -54.606
142301 2.50317  -54.5974
142401 2.52201  -54.6186
142501 2.47819  -54.6168
142601 2.46262  -54.5722
142701 2.49168  -54.5506
142801 2.51984  -54.5478
142901 2.50644  -54.5552
143001 2.4857  -54.5296
143101 2.46938  -54.5168
143201 2.45052  -54.5271
143301 2.46845  -54.5458
143401 2.53532  -54.5518
143501 2.56236  -54.5224
143601 2.49573  -54.5043
143701 2.4824  -54.4972
143801 2.46023  -54.4678
143901 2.4801  -54.4691
144001 2.51881  -54.4862
144101 2.51585  -54.4517
144201 2.5097  -54.4063
144301 2.48806  -54.4096
144401 2.48188  -54.407
144501 2.48496  -54.4222
144601 2.48017  -54.4511
144701 2.4673  -54.4603
144801 2.51932  -54.5217
144901 2.4861  -54.5044
145001 2.49722  -54.5262
145101 2.47538  -54.4932
145201 2.46353  -54.5175
145301 2.4564  -54.5169
145401 2.4445  -54.5423
145501 2.48317  -54.5603
145601 2.50596  -54.5778
145701 2.50162  -54.581
145801 2.52785  -54.6082
145901 2.47905  -54.605
146001 2.47537  -54.6357
146101 2.48716  -54.6393
146201 2.48744  -54.6308
146301 2.48095  -54.6526
146401 2.4778  -54.6533
146501 2.50114  -54.6734
146601 2.4919  -54.6692
146701 2.48949  -54.6612
146801 2.5405  -54.6614
146901 2.49482  -54.5977
147001 2.52003  -54.6018
147101 2.51776  -54.5817
147201 2.494  -54.5876
147301 2.52402  -54.6035
147401 2.48833  -54.6241
147501 2.52195  -54.6041
147601 2.53774  -54.6319
147701 2.49669  -54.6128
147801 2.54557  -54.62
147901 2.48513  -54.6436
148001 2.52004  -54.6409
148101 2.51009  -54.6529
148201 2.53015  -54.6369
148301 2.55997  -54.6327
148401 2.51351  -54.6262
148501 2.56835  -54.6167
148601 2.54115  -54.6007
148701 2.52506  -54.5984
148801 2.49053  -54.5868
148901 2.54436  -54.5916
149001 2.55466  -54.5751
149101 2.55216  -54.6019
149201 2.51904  -54.593
149301 2.48373  -54.5931
149401 2.53777  -54.6244
149501 2.49804  -54.6241
149601 2.52958  -54.63
149701 2.54323  -54.6346
149801 2.51571  -54.6029
149901 2.51148  -54.5889
150001 2.50452  -54.5836
150101 2.52792  -54.5909
150201 2.54058  -54.5521
150301 2.51092  -54.5895
150401 2.4881  -54.5724
150501 2.55796  -54.5765
150601 2.52833  -54.578
150701 2.53228  -54.5788
150801 2.51163  -54.5654
150901 2.51455  -54.5795
151001 2.5401  -54.6099
151101 2.55739  -54.6456
151201 2.57619  -54.6316
151301 2.55674  -54.6179
151401 2.48805  -54.5843
151501 2.48046  -54.6226
151601 2.52861  -54.6662
151701 2.55699  -54.6632
151801 2.50888  -54.6252
151901 2.50502  -54.6563
152001 2.48014  -54.6582
152101 2.49375  -54.6785
152201 2.52502  -54.7182
152301 2.52396  -54.7292
152401 2.48386  -54.673
152501 2.49114  -54.6525
152601 2.50761  -54.6372
152701 2.48605  -54.6256
152801 2.51261  -54.6031
152901 2.4741  -54.6055
153001 2.52039  -54.6337
153101 2.50529  -54.644
153201 2.52416  -54.6072
153301 2.5039  -54.607
153401 2.46895  -54.6587
153501 2.45767  -54.6682
153601 2.50066  -54.6718
153701 2.48246  -54.6496
153801 2.48628  -54.6298
153901 2.49945  -54.6274
154001 2.5064  -54.6295
154101 2.52686  -54.6027
154201 2.53142  -54.6323
154301 2.49946  -54.6287
154401 2.50615  -54.668
154501 2.49784  -54.6516
154601 2.52081  -54.6745
154701 2.49355  -54.6648
154801 2.51155  -54.6241
154901 2.49724  -54.6335
155001 2.50485  -54.6654
155101 2.54416  -54.6578
155201 2.53997  -54.6124
155301 2.50518  -54.6089
155401 2.50667  -54.608
155501 2.51576  -54.6567
155601 2.53008  -54.6571
155701 2.4944  -54.6575
155801 2.52403  -54.6559
155901 2.50085  -54.6333
156001 2.49724  -54.6484
156101 2.51102  -54.6533
156201 2.48786  -54.6172
156301 2.46718  -54.5759
156401 2.45074  -54.5579
156501 2.49464  -54.588
156601 2.50469  -54.5369
156701 2.53346  -54.5613
156801 2.50555  -54.5665
156901 2.48752  -54.5626
157001 2.49507  -54.5957
157101 2.49699  -54.6226
157201 2.52208  -54.6096
157301 2.46945  -54.5776
157401 2.52594  -54.5872
157501 2.45917  -54.6015
157601 2.51495  -54.6551
157701 2.49196  -54.6452
157801 2.46149  -54.6076
157901 2.51968  -54.6418
158001 2.48023  -54.6579
158101 2.49832  -54.6221
158201 2.50947  -54.6585
158301 2.50852  -54.658
158401 2.44342  -54.6254
158501 2.49284  -54.6192
158601 2.53306  -54.6007
158701 2.47224  -54.597
158801 2.5013  -54.5844
158901 2.49785  -54.5774
159001 2.46836  -54.5855
159101 2.51458  -54.6117
159201 2.50374  -54.6185
159301 2.53116  -54.6217
159401 2.49421  -54.6333
159501 2.48234  -54.625
159601 2.4956  -54.6458
159701 2.51798  -54.689
159801 2.53447  -54.6893
159901 2.52939  -54.6887
160001 2.49977  -54.6969
160101 2.52425  -54.6598
160201 2.51031  -54.6336
160301 2.49429  -54.6443
160401 2.50801  -54.6628
160501 2.48475  -54.6476
160601 2.51931  -54.6537
160701 2.52158  -54.671
160801 2.52659  -54.6816
160901 2.49087  -54.688
161001 2.52377  -54.7057
161101 2.52171  -54.7018
161201 2.52824  -54.7139
161301 2.46731  -54.7143
161401 2.50687  -54.7002
161501 2.48028  -54.6767
161601 2.53747  -54.6984
161701 2.52006  -54.6787
161801 2.50372  -54.6901
161901 2.52411  -54.7373
162001 2.53306  -54.7458
162101 2.5066  -54.7341
162201 2.5369  -54.7384
162301 2.52575  -54.7774
162401 2.57016  -54.7589
162501 2.51225  -54.7167
162601 2.54282  -54.7305
162701 2.57014  -54.753
162801 2.56741  -54.7564
162901 2.55477  -54.7445
163001 2.53448  -54.7586
163101 2.51811  -54.7964
163201 2.54504  -54.7883
163301 2.57206  -54.7645
163401 2.56232  -54.7274
163501 2.56251  -54.7084
163601 2.52379  -54.7098
163701 2.53738  -54.6937
163801 2.5364  -54.674
163901 2.53909  -54.6978
164001 2.52716  -54.7101
164101 2.52023  -54.6528
164201 2.5189  -54.6703
164301 2.51762  -54.6305
164401 2.53786  -54.6672
164501 2.5351  -54.6623
164601 2.56493  -54.6653
164701 2.49209  -54.6488
164801 2.5108  -54.6492
164901 2.52975  -54.6772
165001 2.55304  -54.6913
165101 2.54217  -54.6782
165201 2.50461  -54.6515
165301 2.48329  -54.6324
165401 2.5311  -54.6279
165501 2.51647  -54.5944
165601 2.54869  -54.6043
165701 2.56019  -54.6106
165801 2.60618  -54.6238
165901 2.54834  -54.6222
166001 2.5509  -54.6199
166101 2.57434  -54.6424
166201 2.54862  -54.6532
166301 2.54668  -54.6771
166401 2.54164  -54.676
166501 2.52304  -54.6624
166601 2.53431  -54.6641
166701 2.56794  -54.7008
166801 2.5482  -54.6884
166901 2.55328  -54.7148
167001 2.49654  -54.6844
167101 2.50192  -54.676
167201 2.55115  -54.7331
167301 2.52894  -54.7566
167401 2.51834  -54.7665
167501 2.52994  -54.7442
167601 2.53181  -54.7093
167701 2.53617  -54.6925
167801 2.52049  -54.702
167901 2.5263  -54.6919
168001 2.52582  -54.7213
168101 2.52917  -54.7188
168201 2.56676  -54.6925
168301 2.54369  -54.6776
168401 2.54261  -54.7406
168501 2.54851  -54.7272
168601 2.51953  -54.6951
168701 2.50995  -54.682
168801 2.52685  -54.6895
168901 2.52801  -54.6638
169001 2.55378  -54.6828
169101 2.52615  -54.7268
169201 2.50136  -54.7337
169301 2.51207  -54.7335
169401 2.49374  -54.7861
169501 2.53243  -54.8028
169601 2.50698  -54.8107
169701 2.47719  -54.8266
169801 2.54413  -54.8407
169901 2.5077  -54.8139
170001 2.4913  -54.7719
170101 2.47449  -54.7889
170201 2.52448  -54.8009
170301 2.532  -54.7934
170401 2.51927  -54.7807
170501 2.53449  -54.8079
170601 2.52832  -54.822
170701 2.55388  -54.8142
170801 2.51832  -54.85
170901 2.5273  -54.8324
171001 2.55049  -54.829
171101 2.53081  -54.8082
171201 2.54189  -54.8362
171301 2.53578  -54.8477
171401 2.55637  -54.8779
171501 2.55169  -54.8772
171601 2.54376  -54.8802
171701 2.56172  -54.8875
171801 2.57752  -54.8772
171901 2.56082  -54.8636
172001 2.55473  -54.8553
172101 2.55871  -54.836
172201 2.56881  -54.8346
172301 2.53078  -54.8592
172401 2.55229  -54.8257
172501 2.54901  -54.843
172601 2.58242  -54.8897
172701 2.56718  -54.8896
172801 2.55296  -54.8724
172901 2.56294  -54.8625
173001 2.54957  -54.8292
173101 2.57137  -54.8495
173201 2.62023  -54.8817
173301 2.59277  -54.8531
173401 2.57798  -54.8672
173501 2.60802  -54.8412
173601 2.5853  -54.8254
173701 2.56922  -54.7906
173801 2.57763  -54.8037
173901 2.56801  -54.8214
174001 2.56519  -54.8426
174101 2.57745  -54.8289
174201 2.53636  -54.8013
174301 2.52818  -54.761
174401 2.57919  -54.8118
174501 2.53249  -54.7803
174601 2.5839  -54.7822
174701 2.56433  -54.8326
174801 2.57956  -54.8268
174901 2.5797  -54.7912
175001 2.56445  -54.7759
175101 2.58078  -54.7688
175201 2.51754  -54.7662
175301 2.52407  -54.7715
175401 2.5728  -54.7999
175501 2.52622  -54.7962
175601 2.52099  -54.8097
175701 2.52789  -54.8262
175801 2.53379  -54.8357
175901 2.52413  -54.8117
176001 2.57006  -54.8087
176101 2.58293  -54.8134
176201 2.5273  -54.7689
176301 2.52548  -54.7609
176401 2.51241  -54.735
176501 2.51963  -54.7234
176601 2.5049  -54.7033
176701 2.55962  -54.7442
176801 2.54779  -54.7611
176901 2.54375  -54.7717
177001 2.55461  -54.7455
177101 2.54738  -54.7346
177201 2.53642  -54.7536
177301 2.57034  -54.7697
177401 2.54425  -54.7781
177501 2.54127  -54.7553
177601 2.48727  -54.7507
177701 2.54345  -54.745
177801 2.53598  -54.7793
177901 2.52854  -54.7795
178001 2.53665  -54.7623
178101 2.53696  -54.7626
178201 2.52692  -54.7583
178301 2.49735  -54.7534
178401 2.49217  -54.7343
178501 2.50118  -54.713
178601 2.51987  -54.7125
178701 2.56233  -54.7259
178801 2.53476  -54.7268
178901 2.49567  -54.689
179001 2.56272  -54.7212
179101 2.56754  -54.7163
179201 2.51538  -54.6796
179301 2.51359  -54.7285
179401 2.50368  -54.7258
179501 2.53217  -54.7192
179601 2.54806  -54.7235
179701 2.51064  -54.7063
179801 2.53933  -54.7399
179901 2.56379  -54.7525
180001 2.51541  -54.7398
180101 2.54824  -54.7649
180201 2.57386  -54.7915
180301 2.5697  -54.7973
180401 2.51974  -54.7966
180501 2.53953  -54.7901
180601 2.54431  -54.8139
180701 2.54645  -54.8311
180801 2.47389  -54.7895
180901 2.49249  -54.7966
181001 2.5227  -54.8104
181101 2.52538  -54.8106
181201 2.53278  -54.8291
181301 2.53234  -54.8093
181401 2.57784  -54.8335
181501 2.54569  -54.8238
181601 2.51062  -54.8355
181701 2.57245  -54.8175
181801 2.54421  -54.7976
181901 2.55281  -54.8523
182001 2.57987  -54.8435
182101 2.56626  -54.8471
182201 2.59161  -54.8969
182301 2.57627  -54.8992
182401 2.59165  -54.8261
182501 2.54392  -54.813
182601 2.55467  -54.8026
182701 2.53251  -54.7623
182801 2.54345  -54.7677
182901 2.54632  -54.8074
183001 2.53025  -54.8234
183101 2.5685  -54.8202
183201 2.53996  -54.8089
183301 2.51137  -54.7932
183401 2.54005  -54.8331
183501 2.55342  -54.8272
183601 2.54731  -54.8094
183701 2.56267  -54.8039
183801 2.49004  -54.7752
183901 2.55822  -54.7725
184001 2.5566  -54.7884
184101 2.56171  -54.8242
184201 2.55912  -54.8309
184301 2.58265  -54.8455
184401 2.56477  -54.814
184501 2.56298  -54.7968
184601 2.55065  -54.8547
184701 2.54945  -54.8496
184801 2.50484  -54.7984
184901 2.51914  -54.7924
185001 2.50643  -54.8094
185101 2.51618  -54.8284
185201 2.5323  -54.7668
185301 2.55465  -54.8011
185401 2.54098  -54.8114
185501 2.54377  -54.8124
185601 2.52836  -54.83
185701 2.55803  -54.8378
185801 2.54515  -54.8283
185901 2.5148  -54.8249
186001 2.55976  -54.8482
186101 2.52729  -54.8266
186201 2.55799  -54.8491
186301 2.54485  -54.8693
186401 2.57391  -54.8972
186501 2.56928  -54.8933
186601 2.5461  -54.8931
186701 2.53774  -54.9025
186801 2.57249  -54.9522
186901 2.55763  -54.9907
187001 2.54916  -54.9972
187101 2.54242  -54.9478
187201 2.55749  -54.9468
187301 2.55485  -54.9233
187401 2.55745  -54.9272
187501 2.53885  -54.9395
187601 2.54935  -54.9257
187701 2.55826  -54.9381
187801 2.56005  -54.9166
187901 2.56831  -54.8935
188001 2.56022  -54.9055
188101 2.57757  -54.9078
188201 2.56247  -54.916
188301 2.57903  -54.8994
188401 2.54023  -54.9037
188501 2.54697  -54.9098
188601 2.52709  -54.8986
188701 2.5402  -54.8791
188801 2.58031  -54.8982
188901 2.58599  -54.9542
189001 2.54747  -54.955
189101 2.5437  -54.9724
189201 2.56317  -54.9784
189301 2.55482  -54.9949
189401 2.55799  -54.961
189501 2.53581  -54.9603
189601 2.58436  -54.9853
189701 2.59423  -54.976
189801 2.55922  -54.9625
189901 2.59868  -54.9942
190001 2.57129  -54.9745
190101 2.57131  -54.9784
190201 2.51939  -54.9727
190301 2.55685  -54.9637
190401 2.54326  -54.9239
190501 2.59387  -54.9276
190601 2.54395  -54.8841
190701 2.58791  -54.8665
190801 2.57393  -54.9016
190901 2.58744  -54.9056
191001 2.58383  -54.9442
191101 2.5993  -54.9702
191201 2.59503  -54.9869
191301 2.5771  -54.9629
191401 2.58926  -54.9432
191501 2.57518  -54.9441
191601 2.58931  -54.9787
191701 2.55976  -54.9779
191801 2.54625  -54.9642
191901 2.57292  -54.938
192001 2.5856  -54.9517
192101 2.55746  -54.9744
192201 2.5359  -54.9959
192301 2.57024  -54.9926
192401 2.55726  -54.9988
192501 2.61811  -55.0162
192601 2.58244  -55.0068
192701 2.54678  -54.9769
192801 2.53238  -54.9779
192901 2.54699  -55.0058
193001 2.5582  -55.0033
193101 2.57065  -54.9953
193201 2.58976  -54.9992
193301 2.57467  -54.9681
193401 2.60345  -54.9222
193501 2.55566  -54.9204
193601 2.6076  -54.9186
193701 2.52708  -54.893
193801 2.52612  -54.87
193901 2.56143  -54.8837
194001 2.55839  -54.8819
194101 2.5697  -54.8964
194201 2.56092  -54.9106
194301 2.5396  -54.9222
194401 2.5487  -54.9468
194501 2.56076  -54.9482
194601 2.50675  -54.9401
194701 2.51502  -54.9349
194801 2.53027  -54.9309
194901 2.53703  -54.923
195001 2.55533  -54.9101
195101 2.5292  -54.924
195201 2.52819  -54.9289
195301 2.52651  -54.9405
195401 2.5495  -54.9861
195501 2.52581  -54.9917
195601 2.53596  -54.9677
195701 2.54686  -54.9871
195801 2.50772  -54.9734
195901 2.5633  -55.0041
196001 2.53224  -54.9931
196101 2.57436  -54.9697
196201 2.51066  -54.9548
196301 2.52859  -54.988
196401 2.54763  -55.0076
196501 2.56694  -55.022
196601 2.588  -55.0115
196701 2.59785  -54.9952
196801 2.59566  -54.9969
196901 2.57998  -55.0176
197001 2.53354  -54.9962
197101 2.58861  -55.0055
197201 2.56387  -55.0483
197301 2.60225  -55.0398
197401 2.62106  -55.0711
197501 2.58871  -55.0544
197601 2.55531  -55.018
197701 2.59197  -55.0677
197801 2.54849  -55.0601
197901 2.57777  -54.9997
198001 2.53415  -54.987
198101 2.54171  -54.9741
198201 2.54437  -54.9726
198301 2.58452  -54.9648
198401 2.55513  -54.9941
198501 2.53924  -55.0103
198601 2.59595  -54.9856
198701 2.60163  -54.9837
198801 2.63186  -54.9814
198901 2.57464  -54.9825
199001 2.57574  -54.9787
199101 2.57629  -54.9525
199201 2.58414  -54.919
199301 2.62867  -54.9061
199401 2.55217  -54.887
199501 2.59055  -54.9478
199601 2.58065  -54.9825
199701 2.57159  -55.0009
199801 2.57828  -54.9714
199901 2.60248  -54.987
